step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count,risk_score,risk_score_scaled,cost
94,C956700475,4,F,M1823072687,es_transportation,16.29,0,-0.6168480698236203,8,10103,2.7752194851822284e-56,2.7752194851822284e-56,1.001
71,C334073161,3,F,M1823072687,es_transportation,26.1,0,-0.0537873905546637,7,10103,4.4053635144322425e-56,4.4053635144322425e-56,1.001
81,C1017469037,2,M,M348934600,es_transportation,56.73,0,1.7042705713218025,4,6913,2.0650527913975547e-38,2.0650527913975547e-38,1.001
33,C673469784,3,F,M855959430,es_hyper,51.43,0,0.2637644719679817,11,220,0.0032066495230846466,0.0032066495230846466,0.9977933504769153
143,C1715139,4,M,M348934600,es_transportation,41.95,0,0.8559487731979315,5,6913,1.0811440496625648e-38,1.0811440496625648e-38,1.001
16,C2049000934,5,M,M348934600,es_transportation,13.38,0,-0.7838721856923931,8,6913,2.7908482418558648e-39,2.7908482418558648e-39,1.001
96,C869565327,5,F,M1823072687,es_transportation,29.69,0,0.1522664156202142,6,10103,5.547418311736169e-56,5.547418311736169e-56,1.001
15,C139784508,2,M,M1823072687,es_transportation,37.41,0,0.5953681938012887,8,10103,6.092568680975498e-56,6.092568680975498e-56,1.001
155,C802590979,6,F,M1823072687,es_transportation,24.83,0,-0.1266810768616542,6,10103,4.629204814795961e-56,4.629204814795961e-56,1.001
81,C332229910,4,F,M348934600,es_transportation,8.38,0,-1.070855202649048,6,6913,2.8119536841987114e-39,2.8119536841987114e-39,1.001
170,C827350474,4,F,M1823072687,es_transportation,57.97,0,1.7754423595270528,2,10103,2.342120111907426e-55,2.342120111907426e-55,1.001
167,C864602023,5,M,M1823072687,es_transportation,25.35,0,-0.0968348430981619,8,10103,3.8886101327730027e-56,3.8886101327730027e-56,1.001
76,C999393223,1,F,M348934600,es_transportation,5.78,0,-1.2200863714665082,7,6913,2.3168982187555255e-39,2.3168982187555255e-39,1.001
70,C1018153896,3,F,M348934600,es_transportation,20.1,0,-0.3981670109026493,6,6913,4.3502729900199925e-39,4.3502729900199925e-39,1.001
100,C1259760240,2,F,M1913465890,es_health,99.57,0,-0.2714265285688378,8,125,0.021480932660869013,0.021480932660869013,0.979519067339131
97,C1433132752,3,M,M1823072687,es_transportation,37.48,0,0.5993859560386819,8,10103,6.1084680890671045e-56,6.1084680890671045e-56,1.001
143,C862633345,4,F,M1823072687,es_transportation,0.84,0,-1.503625592219683,6,10103,1.894944047302036e-56,1.894944047302036e-56,1.001
45,C419754917,2,F,M1823072687,es_transportation,4.39,0,-1.2998676501804582,3,10103,2.8918714436829327e-56,2.8918714436829327e-56,1.001
165,C821630606,1,F,M1823072687,es_transportation,32.8,0,0.3307698521672532,6,10103,6.228429320024299e-56,6.228429320024299e-56,1.001
66,C1577104524,2,M,M348934600,es_transportation,38.43,0,0.6539127292604464,11,6913,5.3040271800901084e-39,5.3040271800901084e-39,1.001
162,C143836998,5,F,M1823072687,es_transportation,17.2,0,-0.5646171607375091,8,10103,2.8708580643444315e-56,2.8708580643444315e-56,1.001
142,C350034124,1,F,M2080407379,es_travel,7134.39,1,2.560761911031635,1,3,1.0,1.0,0.001
128,C27106217,2,M,M480139044,es_health,975.26,1,5.394762059018535,4,100,0.999989622558693,0.999989622558693,0.0010103774413070523
7,C1876642037,4,M,M209847108,es_wellnessandbeauty,80.3,0,0.3018028605769133,5,127,0.02679294161825301,0.02679294161825301,0.974207058381747
46,C1561544871,1,M,M348934600,es_transportation,51.82,0,1.4224532486703676,5,6913,1.5612701258327575e-38,1.5612701258327575e-38,1.001
167,C469059843,5,F,M1823072687,es_transportation,14.96,0,-0.6931855523340903,7,10103,2.909724041251199e-56,2.909724041251199e-56,1.001
173,C1192557067,1,F,M1823072687,es_transportation,59.64,0,1.8712946871905756,8,10103,1.3939649290197723e-55,1.3939649290197723e-55,1.001
25,C1433092877,3,F,M348934600,es_transportation,18.83,0,-0.4710606972096398,7,6913,3.7663523221509555e-39,3.7663523221509555e-39,1.001
132,C256152889,3,M,M348934600,es_transportation,28.02,0,0.0564140879566915,5,6913,6.436359283790943e-39,6.436359283790943e-39,1.001
61,C1006176917,2,M,M348934600,es_transportation,31.16,0,0.2366394226054706,5,6913,7.234574498176637e-39,7.234574498176637e-39,1.001
116,C345742557,5,F,M1823072687,es_transportation,44.32,0,0.9919787232353856,7,10103,8.681461645414046e-56,8.681461645414046e-56,1.001
168,C2126019044,4,M,M1823072687,es_transportation,20.55,0,-0.3723385393765504,7,10103,3.582945230988404e-56,3.582945230988404e-56,1.001
79,C1690923384,6,F,M1823072687,es_transportation,28.15,0,0.0638756463975644,6,10103,5.2382913298366705e-56,5.2382913298366705e-56,1.001
44,C957324981,4,M,M1600850729,es_fashion,80.97,0,0.4673926041865475,6,101,0.03580993213289363,0.03580993213289363,0.9651900678671064
74,C168710517,4,F,M85975013,es_food,93.72,0,2.181372643738118,5,915,4.3622353836300515e-06,4.3622353836300515e-06,1.0009956377646163
140,C1628447668,3,M,M1823072687,es_transportation,4.11,0,-1.315938699130031,7,10103,1.9427237694933844e-56,1.9427237694933844e-56,1.001
63,C1663641926,6,F,M1823072687,es_transportation,5.29,0,-1.2482107071282604,5,10103,2.4638340833517755e-56,2.4638340833517755e-56,1.001
68,C546328029,3,M,M1823072687,es_transportation,36.86,0,0.5638000619360569,7,10103,6.576082155548975e-56,6.576082155548975e-56,1.001
148,C1153569753,4,F,M1823072687,es_transportation,20.71,0,-0.3631550828339375,9,10103,2.9696625446585457e-56,2.9696625446585457e-56,1.001
76,C1370556911,1,M,M348934600,es_transportation,53.33,0,1.5091221197912772,3,6913,2.0045386782727283e-38,2.0045386782727283e-38,1.001
159,C1327677398,2,M,M1649169323,es_sportsandtoys,82.52,0,-0.6310568842102438,8,32,0.04481867190330774,0.04481867190330774,0.9561813280966923
47,C1815981756,4,F,M1823072687,es_transportation,5.1,0,-1.2591160617726134,4,10103,2.695251713704579e-56,2.695251713704579e-56,1.001
159,C806943770,4,F,M348934600,es_transportation,15.84,0,-0.6426765413497192,3,6913,4.963798037962343e-39,4.963798037962343e-39,1.001
151,C2117326082,4,M,M348934600,es_transportation,22.7,0,-0.248935842085189,5,6913,5.279802998047802e-39,5.279802998047802e-39,1.001
158,C1374011975,2,M,M1823072687,es_transportation,14.58,0,-0.7149962616227961,6,10103,3.1605847493606973e-56,3.1605847493606973e-56,1.001
102,C1039035065,5,F,M1823072687,es_transportation,10.03,0,-0.976150807053352,11,10103,1.6439741381823971e-56,1.6439741381823971e-56,1.001
61,C168361707,4,F,M348934600,es_transportation,31.53,0,0.2578761658602631,10,6913,4.519550392371363e-39,4.519550392371363e-39,1.001
50,C564489242,1,M,M1823072687,es_transportation,9.56,0,-1.0031272106472775,8,10103,2.1601084860012263e-56,2.1601084860012263e-56,1.001
124,C2008428493,2,F,M348934600,es_transportation,35.19,0,0.4679477342725341,3,6913,1.0202272344111233e-38,1.0202272344111233e-38,1.001
175,C1567160901,2,F,M1823072687,es_transportation,42.23,0,0.8720198221475037,5,10103,9.748066570765082e-56,9.748066570765082e-56,1.001
113,C1248026439,4,M,M1823072687,es_transportation,3.03,0,-1.3779270307926683,6,10103,2.0559281534252457e-56,2.0559281534252457e-56,1.001
144,C1258725927,4,M,M1823072687,es_transportation,17.27,0,-0.560599398500116,7,10103,3.1710544816231235e-56,3.1710544816231235e-56,1.001
23,C1802570035,4,F,M855959430,es_hyper,18.93,0,-0.5927692616004938,5,220,0.00257075554216705,0.00257075554216705,0.998429244457833
64,C1575367607,3,F,M348934600,es_transportation,18.69,0,-0.4790962216844259,4,6913,5.009997523662394e-39,5.009997523662394e-39,1.001
169,C809005315,2,F,M1823072687,es_transportation,25.25,0,-0.1025745034372951,5,10103,5.1803339493441225e-56,5.1803339493441225e-56,1.001
158,C252625411,4,F,M348934600,es_transportation,3.51,0,-1.3503766611648294,3,6913,3.136478148921438e-39,3.136478148921438e-39,1.001
82,C1679796651,4,M,M1823072687,es_transportation,59.02,0,1.8357087930879503,8,10103,1.3621554168635565e-55,1.3621554168635565e-55,1.001
12,C1497367004,4,F,M348934600,es_transportation,72.59,0,2.614580701108311,6,6913,3.0708716277084015e-38,3.0708716277084015e-38,1.001
135,C595076943,1,F,M1823072687,es_transportation,18.83,0,-0.4710606972096398,5,10103,4.078951835211205e-56,4.078951835211205e-56,1.001
91,C1294166760,3,M,M1823072687,es_transportation,37.46,0,0.5982380239708555,4,10103,8.991855975148344e-56,8.991855975148344e-56,1.001
147,C69477057,3,M,M1823072687,es_transportation,21.19,0,-0.3356047132060986,7,10103,3.6693467006159177e-56,3.6693467006159177e-56,1.001
114,C413843100,3,F,M1823072687,es_transportation,39.22,0,0.6992560459395978,6,10103,7.910204670495203e-56,7.910204670495203e-56,1.001
10,C1966686053,4,F,M348934600,es_transportation,13.88,0,-0.7551738839967277,10,6913,2.3426145465864287e-39,2.3426145465864287e-39,1.001
15,C2023751717,2,M,M348934600,es_transportation,36.01,0,0.5150129490534255,8,6913,6.48120109848986e-39,6.48120109848986e-39,1.001
161,C1734487337,4,F,M1823072687,es_transportation,40.47,0,0.7710018001787615,9,10103,6.19754186561048e-56,6.19754186561048e-56,1.001
30,C518028573,2,M,M1823072687,es_transportation,1.47,0,-1.4674657320831446,7,10103,1.760853263839546e-56,1.760853263839546e-56,1.001
21,C1638268213,3,M,M348934600,es_transportation,52.95,0,1.4873114105025715,8,6913,1.2177816895976206e-38,1.2177816895976206e-38,1.001
105,C2084267589,3,F,M1823072687,es_transportation,16.19,0,-0.6225877301627533,6,10103,3.355834878426637e-56,3.355834878426637e-56,1.001
16,C1104044396,1,M,M348934600,es_transportation,35.14,0,0.4650779041029677,6,6913,7.61566988678543e-39,7.61566988678543e-39,1.001
9,C408690006,1,M,M1823072687,es_transportation,64.88,0,2.1720528889611495,6,10103,2.0563690013804224e-55,2.0563690013804224e-55,1.001
142,C1163635747,4,M,M980657600,es_sportsandtoys,336.15,1,0.4665180169887474,5,57,0.7176294301483486,0.7176294301483486,0.28337056985165143
160,C1226558289,4,M,M1823072687,es_transportation,6.27,0,-1.191962035804756,5,10103,2.555393112296972e-56,2.555393112296972e-56,1.001
115,C1750373007,3,F,M1823072687,es_transportation,1.35,0,-1.474353324490104,3,10103,2.5823983400087174e-56,2.5823983400087174e-56,1.001
51,C297347471,4,M,M1823072687,es_transportation,61.82,0,1.9964192825836768,11,10103,1.1306322638426635e-55,1.1306322638426635e-55,1.001
139,C2110568911,2,F,M1823072687,es_transportation,48.47,0,1.230174627309409,4,10103,1.3548063866304652e-55,1.3548063866304652e-55,1.001
90,C2070292195,2,F,M1823072687,es_transportation,6.88,0,-1.1569501077360442,9,10103,1.7745195291144578e-56,1.7745195291144578e-56,1.001
48,C1129111658,5,F,M1823072687,es_transportation,20.12,0,-0.3970190788348227,8,10103,3.2005683911451087e-56,3.2005683911451087e-56,1.001
78,C1273564839,5,F,M1823072687,es_transportation,20.39,0,-0.3815219959191634,8,10103,3.232904818072368e-56,3.232904818072368e-56,1.001
67,C722399783,4,M,M1823072687,es_transportation,2.25,0,-1.4226963814379063,8,10103,1.6454147667025305e-56,1.6454147667025305e-56,1.001
129,C102010508,2,F,M1946091778,es_wellnessandbeauty,60.38,0,-0.0499217499544357,5,175,0.00990026069806169,0.00990026069806169,0.9910997393019383
40,C459595150,3,M,M348934600,es_transportation,42.41,0,0.8823512107579433,9,6913,7.465882964899777e-39,7.465882964899777e-39,1.001
35,C1975322645,3,F,M348934600,es_transportation,2.29,0,-1.4204005173022531,5,6913,2.4694206483499624e-39,2.4694206483499624e-39,1.001
85,C1140809068,3,F,M348934600,es_transportation,67.27,0,2.30923077106643,7,6913,2.2865410094893945e-38,2.2865410094893945e-38,1.001
85,C1738944491,2,M,M348934600,es_transportation,50.39,0,1.3403761058207644,10,6913,9.121261610140623e-39,9.121261610140623e-39,1.001
156,C1449000407,2,M,M1823072687,es_transportation,74.41,0,2.719042519280533,3,10103,3.920831446306176e-55,3.920831446306176e-55,1.001
5,C2117552812,1,F,M1913465890,es_health,170.43,0,0.1870760503305916,9,125,0.06097783370310468,0.06097783370310468,0.9400221662968953
14,C1084672760,2,F,M85975013,es_food,74.32,0,1.4332879249996853,8,915,1.8361442760669518e-06,1.8361442760669518e-06,1.000998163855724
106,C1545484501,2,M,M1823072687,es_transportation,73.21,0,2.6501665952109357,9,10103,2.0970749330726984e-55,2.0970749330726984e-55,1.001
82,C2145337724,3,F,M348934600,es_transportation,61.76,0,1.9929754863801965,5,6913,2.2604994875751745e-38,2.2604994875751745e-38,1.001
13,C484268062,3,F,M1823072687,es_transportation,16.99,0,-0.5766704474496887,5,10103,3.808872308931409e-56,3.808872308931409e-56,1.001
171,C1630697663,4,F,M348934600,es_transportation,45.39,0,1.0533930888641097,7,6913,1.0124811819757954e-38,1.0124811819757954e-38,1.001
133,C486343841,3,M,M1823072687,es_transportation,21.4,0,-0.3235514264939192,6,10103,4.074220053963406e-56,4.074220053963406e-56,1.001
13,C842993265,2,F,M348934600,es_transportation,19.92,0,-0.4084983995130888,8,6913,3.560293162337944e-39,3.560293162337944e-39,1.001
8,C1809945143,3,F,M348934600,es_transportation,18.75,0,-0.4756524254809461,8,6913,3.4085311299464975e-39,3.4085311299464975e-39,1.001
106,C1809615650,4,M,M85975013,es_food,8.13,0,-1.1190691643455135,8,915,2.583625717592553e-07,2.583625717592553e-07,1.000999741637428
43,C1739071229,4,F,M348934600,es_transportation,60.13,0,1.8994190228523276,4,6913,2.3437321794978327e-38,2.3437321794978327e-38,1.001
9,C1429394820,3,M,M348934600,es_transportation,46.56,0,1.120547114831967,6,6913,1.1651063306862377e-38,1.1651063306862377e-38,1.001
87,C1538635916,2,F,M1823072687,es_transportation,3.47,0,-1.3526725253004828,5,10103,2.3024101333235126e-56,2.3024101333235126e-56,1.001
8,C1160118068,2,M,M348934600,es_transportation,29.65,0,0.1499705514845608,6,6913,6.207785595185317e-39,6.207785595185317e-39,1.001
122,C1303695653,2,M,M1600850729,es_fashion,87.05,0,0.6011519565366128,4,101,0.049271454651059816,0.049271454651059816,0.9517285453489401
167,C1646298550,2,F,M348934600,es_transportation,39.63,0,0.7227886533300437,4,6913,1.0925216979536185e-38,1.0925216979536185e-38,1.001
104,C106333716,3,F,M85975013,es_food,53.6,0,0.6343025965326583,8,915,9.93801014210627e-07,9.93801014210627e-07,1.0009990061989857
103,C485578112,3,F,M348934600,es_transportation,15.33,0,-0.6719488090792979,9,6913,2.7239989811979056e-39,2.7239989811979056e-39,1.001
21,C939735585,3,F,M1823072687,es_transportation,35.48,0,0.48459274925602,10,10103,4.671676785997855e-56,4.671676785997855e-56,1.001
163,C1718974481,4,M,M85975013,es_food,36.3,0,-0.0328038794557381,9,915,5.403031623152967e-07,5.403031623152967e-07,1.0009994596968377
10,C85945497,4,F,M348934600,es_transportation,43.25,0,0.9305643576066616,6,6913,1.0300160842491391e-38,1.0300160842491391e-38,1.001
14,C1255221015,3,F,M348934600,es_transportation,20.7,0,-0.3637290488678509,4,6913,5.399313147067386e-39,5.399313147067386e-39,1.001
166,C1375103798,3,F,M1823072687,es_transportation,6.56,0,-1.1753170208212702,5,10103,2.583133903869714e-56,2.583133903869714e-56,1.001
175,C769941724,5,F,M348934600,es_transportation,8.79,0,-1.0473225952586025,3,6913,3.8178427853819e-39,3.8178427853819e-39,1.001
140,C1456029725,3,M,M348934600,es_transportation,12.94,0,-0.8091266911845788,11,6913,2.0532472712090696e-39,2.0532472712090696e-39,1.001
85,C570913468,1,F,M85975013,es_food,22.71,0,-0.5568487932524031,9,915,3.612208131541843e-07,3.612208131541843e-07,1.0009996387791869
78,C5748649,4,F,M348934600,es_transportation,56.71,0,1.7031226392539758,4,6913,2.0635156426705067e-38,2.0635156426705067e-38,1.001
65,C2143703121,5,F,M1823072687,es_transportation,30.13,0,0.1775209211123997,8,10103,4.646065741830139e-56,4.646065741830139e-56,1.001
161,C825969892,2,M,M1823072687,es_transportation,8.67,0,-1.054210187665562,5,10103,2.794247622340071e-56,2.794247622340071e-56,1.001
13,C1160118068,2,M,M348934600,es_transportation,34.54,0,0.4306399420681691,6,6913,7.447428082513299e-39,7.447428082513299e-39,1.001
57,C1573211398,3,F,M1823072687,es_transportation,71.48,0,2.550870471343934,3,10103,3.5156131945964446e-55,3.5156131945964446e-55,1.001
127,C1255236689,1,F,M1823072687,es_transportation,29.21,0,0.1247160459923753,8,10103,4.489616742171255e-56,4.489616742171255e-56,1.001
174,C1114643543,6,M,M1823072687,es_transportation,37.99,0,0.628658223768261,4,10103,9.17105417324575e-56,9.17105417324575e-56,1.001
132,C908718101,3,F,M1823072687,es_transportation,30.98,0,0.226308033995031,6,10103,5.820358959238312e-56,5.820358959238312e-56,1.001
176,C1232725180,3,F,M348934600,es_transportation,43.43,0,0.940895746217101,3,6913,1.3865478557462355e-38,1.3865478557462355e-38,1.001
101,C171498975,1,M,M1823072687,es_transportation,8.04,0,-1.0903700478021003,10,10103,1.6818121116197886e-56,1.6818121116197886e-56,1.001
149,C1239154010,4,F,M1913465890,es_health,48.58,0,-0.6013594455612439,7,125,0.010230044055163437,0.010230044055163437,0.9907699559448365
151,C767740583,2,F,M1823072687,es_transportation,16.56,0,-0.601350986907961,4,10103,4.129557983354547e-56,4.129557983354547e-56,1.001
151,C1047374909,6,F,M1823072687,es_transportation,16.27,0,-0.6179960018914469,4,10103,4.085209834335896e-56,4.085209834335896e-56,1.001
11,C103240070,2,F,M348934600,es_transportation,34.27,0,0.41514285915251,7,6913,6.692377107948259e-39,6.692377107948259e-39,1.001
4,C1853277977,4,M,M348934600,es_transportation,1.89,0,-1.4433591586587855,5,6913,2.432916554583893e-39,2.432916554583893e-39,1.001
150,C1610565169,4,M,M1823072687,es_transportation,12.83,0,-0.8154403175576252,8,10103,2.4397781210523582e-56,2.4397781210523582e-56,1.001
46,C1569014356,2,M,M1823072687,es_transportation,26.07,0,-0.0555092886564037,7,10103,4.400445646007893e-56,4.400445646007893e-56,1.001
170,C735563623,3,F,M1823072687,es_transportation,11.89,0,-0.8693931247454763,5,10103,3.1501495845566433e-56,3.1501495845566433e-56,1.001
82,C1166355595,4,F,M1823072687,es_transportation,38.75,0,0.6722796423456724,9,10103,5.813098258828275e-56,5.813098258828275e-56,1.001
112,C1648145906,2,F,M348934600,es_transportation,15.35,0,-0.6708008770114713,5,6913,4.015787833408803e-39,4.015787833408803e-39,1.001
139,C1090528803,3,F,M1823072687,es_transportation,4.43,0,-1.297571786044805,8,10103,1.7845356846362271e-56,1.7845356846362271e-56,1.001
95,C1179833140,5,M,M1823072687,es_transportation,8.51,0,-1.0633936442081748,6,10103,2.5212600301619597e-56,2.5212600301619597e-56,1.001
125,C267593624,1,F,M1823072687,es_transportation,4.58,0,-1.2889622955361053,5,10103,2.3995566321516346e-56,2.3995566321516346e-56,1.001
92,C396716441,5,F,M348934600,es_transportation,35.89,0,0.508125356646466,9,6913,5.856727691761388e-39,5.856727691761388e-39,1.001
163,C756645719,2,F,M1823072687,es_transportation,12.37,0,-0.8418427551176375,7,10103,2.6422408211758264e-56,2.6422408211758264e-56,1.001
162,C1591908890,2,M,M1823072687,es_transportation,45.32,0,1.0493753266267165,4,10103,1.2048773058223305e-55,1.2048773058223305e-55,1.001
164,C1020355960,2,F,M85975013,es_food,39.79,0,0.1017742477812274,6,915,8.011689948675299e-07,8.011689948675299e-07,1.0009991988310052
163,C317314063,2,M,M85975013,es_food,39.54,0,0.0921339807871754,8,915,6.552200705823897e-07,6.552200705823897e-07,1.0009993447799295
