step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count
151,C1047374909,6,F,M1823072687,es_transportation,16.27,0,-0.6179960018914469,4,10103
11,C103240070,2,F,M348934600,es_transportation,34.27,0,0.41514285915251,7,6913
4,C1853277977,4,M,M348934600,es_transportation,1.89,0,-1.4433591586587855,5,6913
150,C1610565169,4,M,M1823072687,es_transportation,12.83,0,-0.8154403175576252,8,10103
46,C1569014356,2,M,M1823072687,es_transportation,26.07,0,-0.05550928865640376,7,10103
170,C735563623,3,F,M1823072687,es_transportation,11.89,0,-0.8693931247454763,5,10103
82,C1166355595,4,F,M1823072687,es_transportation,38.75,0,0.6722796423456724,9,10103
112,C1648145906,2,F,M348934600,es_transportation,15.35,0,-0.6708008770114713,5,6913
139,C1090528803,3,F,M1823072687,es_transportation,4.43,0,-1.297571786044805,8,10103
95,C1179833140,5,M,M1823072687,es_transportation,8.51,0,-1.0633936442081748,6,10103
125,C267593624,1,F,M1823072687,es_transportation,4.58,0,-1.2889622955361053,5,10103
92,C396716441,5,F,M348934600,es_transportation,35.89,0,0.508125356646466,9,6913
163,C756645719,2,F,M1823072687,es_transportation,12.37,0,-0.8418427551176375,7,10103
162,C1591908890,2,M,M1823072687,es_transportation,45.32,0,1.0493753266267165,4,10103
164,C1020355960,2,F,M85975013,es_food,39.79,0,0.10177424778122743,6,915
163,C317314063,2,M,M85975013,es_food,39.54,0,0.09213398078717545,8,915
82,C173276320,2,F,M348934600,es_transportation,13.02,0,-0.8045349629132724,5,6913
39,C1643168823,1,F,M348934600,es_transportation,11.87,0,-0.870541056813303,7,6913
68,C1569939854,6,F,M1823072687,es_transportation,62.48,0,2.034301040821955,5,10103
179,C476313806,5,F,M348934600,es_transportation,60.25,0,1.9063066152592874,4,6913
101,C77415586,3,M,M348934600,es_transportation,0.89,0,-1.5007557620501164,3,6913
106,C1415704373,3,F,M85975013,es_food,55.31,0,0.7002420227719738,4,915
112,C1971153898,3,M,M1823072687,es_transportation,31.16,0,0.23663942260547063,5,10103
143,C1129265408,3,F,M1823072687,es_transportation,9.48,0,-1.0077189389185839,6,10103
170,C1199849921,5,M,M1823072687,es_transportation,46.23,0,1.1016062357128276,10,10103
177,C894687005,5,M,M1823072687,es_transportation,17.63,0,-0.5399366212792368,9,10103
70,C2126946323,2,F,M348934600,es_transportation,14.9,0,-0.6966293485375702,6,6913
126,C1806256044,3,M,M85975013,es_food,138.26,0,3.8988826113984167,9,915
42,C466569235,4,M,M1823072687,es_transportation,22.15,0,-0.2805039739504211,6,10103
66,C787259637,1,F,M348934600,es_transportation,56.09,0,1.6675367451513508,8,6913
138,C337291476,5,M,M1823072687,es_transportation,50.63,0,1.354151290634684,10,10103
17,C309334921,2,F,M1823072687,es_transportation,18.1,0,-0.5129602176853112,6,10103
16,C1133451243,5,M,M348934600,es_transportation,31.9,0,0.27911290911505543,8,6913
168,C143836998,5,F,M1823072687,es_transportation,10.77,0,-0.933677320543767,8,10103
172,C742393642,6,M,M1823072687,es_transportation,11.93,0,-0.8670972606098231,3,10103
73,C288613043,2,F,M1053599405,es_health,83.59,0,-0.374825783590188,6,225
134,C718801730,2,M,M348934600,es_transportation,9.05,0,-1.032399478376856,3,6913
45,C256310721,2,F,M348934600,es_transportation,25.95,0,-0.06239688106336353,4,6913
166,C1486069778,4,F,M1823072687,es_transportation,39.44,0,0.7118832986856906,6,10103
57,C1282114843,2,F,M349281107,es_fashion,90.53,0,0.6777115858422424,5,101
175,C1214780453,6,F,M1823072687,es_transportation,13.8,0,-0.7597656122680342,7,10103
139,C1379814778,2,F,M85975013,es_food,13.25,0,-0.9216364963073296,9,915
43,C582688427,5,M,M348934600,es_transportation,20.32,0,-0.38553975815655656,6,6913
144,C228023479,4,F,M1823072687,es_transportation,28.98,0,0.11151482721236923,8,10103
111,C1799589925,5,M,M348934600,es_transportation,9.45,0,-1.0094408370203238,6,6913
104,C1267365709,3,F,M1823072687,es_transportation,0.63,0,-1.5156788789318625,5,10103
165,C1988407051,5,M,M1823072687,es_transportation,41.63,0,0.8375818601127055,11,10103
136,C423454023,3,M,M1823072687,es_transportation,10.3,0,-0.9606537241376925,6,10103
17,C746599731,2,F,M348934600,es_transportation,11.45,0,-0.8946476302376619,3,6913
24,C27152267,5,F,M348934600,es_transportation,12.87,0,-0.8131444534219721,5,6913
137,C196806031,3,F,M1823072687,es_transportation,23.84,0,-0.18350371421907175,7,10103
63,C1719044180,2,M,M1823072687,es_transportation,20.94,0,-0.34995386405393136,9,10103
65,C96868586,3,M,M1823072687,es_transportation,4.28,0,-1.3061812765535046,7,10103
167,C1747786179,4,F,M480139044,es_health,183.53,1,0.2718401454982817,1,100
22,C1973547259,3,M,M1823072687,es_transportation,34.25,0,0.41399492708468316,7,10103
53,C1100570635,4,F,M348934600,es_transportation,31.25,0,0.2418051169106904,7,6913
177,C1100053869,2,M,M349281107,es_fashion,71.51,0,0.25927361187871556,8,101
81,C1952109278,1,M,M1823072687,es_transportation,17.88,0,-0.5255874704314041,5,10103
20,C1415168453,3,F,M1823072687,es_transportation,13.05,0,-0.8028130648115324,8,10103
105,C154987119,3,M,M348934600,es_transportation,0.18,0,-1.5415073504579615,4,6913
107,C259158925,5,F,M1823072687,es_transportation,23.74,0,-0.18924337455820492,6,10103
171,C386332652,2,M,M1823072687,es_transportation,41.73,0,0.8433215204518383,13,10103
75,C1778762788,2,F,M85975013,es_food,28.52,0,-0.3328089883106353,10,915
160,C1289219178,4,M,M1823072687,es_transportation,54.63,0,1.5837377042000076,6,10103
126,C447509116,3,M,M348934600,es_transportation,33.75,0,0.3852966253890177,11,6913
84,C1839662768,3,F,M348934600,es_transportation,0.71,0,-1.5110871506605559,5,6913
69,C798889135,3,M,M348934600,es_transportation,46.21,0,1.100458303645001,6,6913
41,C1101213728,2,M,M1823072687,es_transportation,13.59,0,-0.7718188989802137,8,10103
28,C99729647,3,M,M1842530320,es_tech,38.84,0,-0.6852814443422682,7,23
80,C47376492,3,M,M348934600,es_transportation,8.31,0,-1.074872964886441,3,6913
94,C1055164842,4,M,M1823072687,es_transportation,13.86,0,-0.7563218160645544,8,10103
144,C1732307957,5,F,M1400236507,es_home,132.79,0,-0.27764670232517064,5,28
126,C1943367280,3,F,M1823072687,es_transportation,27.49,0,0.025993888159286042,5,10103
27,C1370192017,6,F,M1823072687,es_transportation,17.7,0,-0.5359188590418437,5,10103
114,C436675602,2,M,M1823072687,es_transportation,29.6,0,0.14710072131499446,6,10103
175,C1963238862,2,F,M348934600,es_transportation,3.06,0,-1.3762051326909284,2,6913
176,C1249070059,2,M,M1823072687,es_transportation,16.72,0,-0.592167530365348,8,10103
141,C332229910,4,F,M1823072687,es_transportation,20.01,0,-0.40333270520786907,6,10103
19,C1161671147,2,F,M348934600,es_transportation,38.37,0,0.6504689330569664,8,6913
50,C1364381627,3,M,M348934600,es_transportation,19.83,0,-0.4136640938183089,9,6913
93,C1890075917,2,M,M1600850729,es_fashion,148.72,0,1.9578853873636741,5,101
84,C439601438,5,F,M348934600,es_transportation,46.07,0,1.0924227791702148,6,6913
25,C1581709798,2,M,M348934600,es_transportation,32.9,0,0.33650951250638633,4,6913
155,C667215072,3,F,M1823072687,es_transportation,60.64,0,1.9286912905819065,6,10103
74,C999393223,1,F,M209847108,es_wellnessandbeauty,18.65,0,-0.7867424325585122,7,127
40,C1056476734,2,M,M348934600,es_transportation,12.43,0,-0.8383989589141576,8,6913
14,C1813956515,1,M,M1823072687,es_transportation,0.74,0,-1.5093652525588162,8,10103
128,C1799527037,2,M,M348934600,es_transportation,35.15,0,0.4656518701368809,6,6913
176,C2002750382,1,F,M1823072687,es_transportation,62.27,0,2.0222477541097756,10,10103
144,C380412694,1,M,M348934600,es_transportation,28.89,0,0.10634913290714947,10,6913
86,C1225704566,2,F,M348934600,es_transportation,10.81,0,-0.9313814564081138,5,6913
22,C792341594,3,M,M1823072687,es_transportation,10.44,0,-0.9526181996629061,5,10103
176,C671524709,5,F,M1823072687,es_transportation,35.76,0,0.5006637982055928,6,10103
107,C210584188,4,M,M1823072687,es_transportation,10.59,0,-0.9440087091542065,8,10103
92,C862785719,3,F,M348934600,es_transportation,25.05,0,-0.11405382411556128,5,6913
154,C971766834,2,F,M1823072687,es_transportation,3.88,0,-1.3291399179100372,4,10103
87,C935791733,3,U,M1823072687,es_transportation,27.93,0,0.05124839365147172,6,10103
166,C538394574,2,M,M1823072687,es_transportation,84.12,0,3.276363538210357,4,10103
103,C719205737,3,F,M85975013,es_food,37.3,0,0.005757188520469732,8,915
34,C1929968596,2,F,M1823072687,es_transportation,54.34,0,1.5670926892165216,6,10103
90,C947010068,4,F,M1823072687,es_transportation,51.65,0,1.4126958260938411,8,10103
0,C672742304,4,M,M348934600,es_transportation,10.84,0,-0.9296595583063738,7,6913
88,C719205737,3,F,M348934600,es_transportation,17.1,0,-0.5703568210766421,8,6913
75,C1314533733,2,M,M348934600,es_transportation,19.15,0,-0.45269378412441386,7,6913
92,C1768220463,4,M,M1823072687,es_transportation,11.36,0,-0.8998133245428818,6,10103
76,C901739086,2,M,M1823072687,es_transportation,30.35,0,0.19014817385849267,6,10103
164,C1341662543,3,F,M1823072687,es_transportation,34.9,0,0.4513027192890482,6,10103
167,C1767103563,3,F,M349281107,es_fashion,39.23,0,-0.45088294961143444,4,101
103,C1947369699,5,F,M1823072687,es_transportation,10.2,0,-0.9663933844768255,3,10103
41,C205797331,4,F,M1053599405,es_health,116.11,0,-0.1644037702426091,5,225
105,C1068772542,1,M,M1823072687,es_transportation,19.93,0,-0.4079244334791757,4,10103
7,C775101977,3,M,M348934600,es_transportation,63.05,0,2.067017104755014,6,6913
84,C2039473569,2,M,M1823072687,es_transportation,47.73,0,1.187701140799824,12,10103
171,C859741683,5,F,M1823072687,es_transportation,14.34,0,-0.7287714464367155,8,10103
82,C1555517201,6,F,M1352454843,es_hotelservices,123.22,0,-0.4376431493270683,5,9
179,C739658140,2,M,M1946091778,es_wellnessandbeauty,8.73,0,-0.9618984635058506,6,175
90,C2001183195,2,M,M348934600,es_transportation,23.55,0,-0.20014872920255766,3,6913
61,C1791793827,4,M,M151143676,es_barsandrestaurants,35.58,0,-0.23272830675075337,6,196
77,C1347371891,2,M,M1600850729,es_fashion,28.01,0,-0.6977217544416537,4,101
172,C841956493,2,F,M1823072687,es_transportation,0.74,0,-1.5093652525588162,6,10103
51,C420348872,3,M,M348934600,es_transportation,6.39,0,-1.1850744433977964,4,6913
29,C859276623,4,F,M1823072687,es_transportation,29.67,0,0.15111848355238763,2,10103
171,C297351696,1,M,M1823072687,es_transportation,5.84,0,-1.2166425752630283,5,10103
98,C744126786,2,F,M1823072687,es_transportation,43.16,0,0.9253986633014415,3,10103
131,C1122303126,4,F,M1649169323,es_sportsandtoys,143.17,0,-0.36859614313971256,4,32
165,C168191673,1,F,M1823072687,es_transportation,12.87,0,-0.8131444534219721,9,10103
19,C1191796691,4,F,M348934600,es_transportation,23.95,0,-0.17719008784602538,2,6913
109,C2075898645,2,F,M1823072687,es_transportation,12.25,0,-0.8487303475245972,5,10103
148,C1918935856,4,M,M1823072687,es_transportation,11.66,0,-0.8825943435254824,7,10103
104,C1125832994,3,F,M1823072687,es_transportation,15.89,0,-0.6398067111801525,14,10103
95,C628112283,3,M,M85975013,es_food,11.06,0,-1.0060852351752247,9,915
4,C1160118068,2,M,M348934600,es_transportation,0.85,0,-1.5030516261857696,6,6913
154,C95082443,2,M,M348934600,es_transportation,30.67,0,0.20851508694371856,7,6913
166,C1486017704,3,F,M348934600,es_transportation,12.48,0,-0.8355291287445911,8,6913
59,C1963249369,4,F,M1823072687,es_transportation,19.69,0,-0.421699618293095,8,10103
178,C389281305,1,F,M1823072687,es_transportation,25.46,0,-0.0905212167251156,7,10103
78,C959506480,1,F,M1823072687,es_transportation,0.41,0,-1.5283061316779554,6,10103
167,C843090653,4,F,M85975013,es_food,67.33,0,1.1637460598459923,9,915
142,C2080100346,2,F,M1823072687,es_transportation,26.28,0,-0.04345600194422422,6,10103
156,C1087227796,2,M,M1823072687,es_transportation,14.35,0,-0.7281974804028022,4,10103
127,C250546729,4,M,M348934600,es_transportation,28.62,0,0.09085204999149013,8,6913
125,C220694569,3,M,M348934600,es_transportation,29.4,0,0.13562140063672812,3,6913
93,C2081591507,3,F,M1823072687,es_transportation,42.5,0,0.8875169050631633,9,10103
66,C478715873,5,F,M348934600,es_transportation,42.15,0,0.8674280938761975,4,6913
52,C1644291222,2,F,M348934600,es_transportation,32.63,0,0.32101242959072723,3,6913
48,C883803148,1,F,M348934600,es_transportation,39.42,0,0.7107353666178642,6,6913
32,C1643168823,1,F,M348934600,es_transportation,54.4,0,1.5705364854200012,7,6913
80,C1897689911,3,M,M348934600,es_transportation,47.17,0,1.1555590429006788,10,6913
48,C286547187,2,M,M348934600,es_transportation,25.43,0,-0.09224311482685559,3,6913
43,C1376957295,2,M,M348934600,es_transportation,14.13,0,-0.740824733148895,7,6913
23,C297351696,1,M,M348934600,es_transportation,27.14,0,0.005905076972320341,5,6913
38,C2064491438,5,F,M348934600,es_transportation,38.31,0,0.6470251368534868,5,6913
149,C281474709,5,F,M1823072687,es_transportation,17.02,0,-0.5749485493479487,5,10103
119,C1591587046,3,M,M348934600,es_transportation,5.98,0,-1.208607050788242,3,6913
46,C1415453492,2,F,M1823072687,es_transportation,66.2,0,2.2478164054377068,6,10103
18,C1872660217,4,F,M1823072687,es_transportation,21.51,0,-0.3172378001208727,10,10103
150,C1415704373,3,F,M348934600,es_transportation,58.27,0,1.7926613405444523,4,6913
20,C1525581466,1,F,M348934600,es_transportation,6.88,0,-1.1569501077360442,6,6913
78,C1740393527,2,F,M1823072687,es_transportation,49.97,0,1.3162695323964053,5,10103
67,C868096672,1,M,M348934600,es_transportation,43.35,0,0.9363040179457947,3,6913
145,C1807452084,3,F,M1823072687,es_transportation,11.21,0,-0.9084228150515813,6,10103
99,C1929968596,2,F,M1823072687,es_transportation,38.99,0,0.6860548271595919,6,10103
48,C1359092613,4,F,M855959430,es_hyper,55.2,0,0.36312238506192496,5,220
179,C102364766,2,F,M1823072687,es_transportation,7.49,0,-1.1219381796673324,4,10103
143,C413242191,4,F,M1823072687,es_transportation,48.46,0,1.2296006612754957,8,10103
133,C576436654,6,F,M348934600,es_transportation,1.99,0,-1.4376194983196526,8,6913
63,C1886620334,2,F,M348934600,es_transportation,3.05,0,-1.3767790987248416,4,6913
155,C1423644375,2,M,M1823072687,es_transportation,13.81,0,-0.7591916462341209,7,10103
66,C1255231772,2,F,M1053599405,es_health,134.68,0,-0.044245812436196394,8,225
119,C426128777,3,F,M1823072687,es_transportation,65.88,0,2.2294494923524804,8,10103
110,C813472343,4,M,M1823072687,es_transportation,39.13,0,0.6940903516343783,3,10103
139,C369566106,4,M,M348934600,es_transportation,23.58,0,-0.19842683110081788,6,6913
50,C1808964355,1,F,M348934600,es_transportation,18.75,0,-0.47565242548094616,4,6913
100,C1376957295,2,M,M1823072687,es_transportation,25.31,0,-0.09913070723381535,7,10103
151,C2054233026,3,F,M1823072687,es_transportation,30.59,0,0.203923358672412,7,10103
32,C1050807234,6,F,M348934600,es_transportation,11.76,0,-0.8768546831863493,5,6913
164,C2068909690,2,F,M1823072687,es_transportation,32.04,0,0.28714843358984177,6,10103
35,C1503504810,1,F,M1823072687,es_transportation,11.91,0,-0.8682451926776497,4,10103
125,C1642689499,2,F,M1823072687,es_transportation,14.43,0,-0.7236057521314958,6,10103
107,C1957046981,5,F,M1823072687,es_transportation,1.48,0,-1.466891766049231,6,10103
40,C786249459,4,M,M1823072687,es_transportation,3.01,0,-1.3790749628604948,7,10103
167,C1013313546,2,F,M1823072687,es_transportation,24.29,0,-0.15767524269297287,9,10103
166,C1505370540,3,F,M1946091778,es_wellnessandbeauty,135.62,0,1.2785802428356603,2,175
21,C1355357191,3,F,M348934600,es_transportation,11.34,0,-0.9009612566107084,4,6913
9,C1854104284,2,F,M151143676,es_barsandrestaurants,18.68,0,-0.6354349485939598,9,196
120,C1098012335,3,M,M1823072687,es_transportation,35.63,0,0.49320223976472,7,10103
91,C152830802,2,F,M1313686961,es_contents,91.97,0,1.1269289766990196,6,23
125,C103240070,2,F,M480139044,es_health,339.22,1,1.2792387696706238,7,100
90,C409331076,4,M,M348934600,es_transportation,45.64,0,1.0677422397119425,3,6913
125,C24198147,5,M,M1823072687,es_transportation,37.37,0,0.5930723296656355,6,10103
151,C813128680,2,M,M348934600,es_transportation,18.05,0,-0.5158300478548777,4,6913
103,C383264569,1,F,M1823072687,es_transportation,5.04,0,-1.2625598579760933,6,10103
156,C54550671,4,F,M1873032707,es_hotelservices,611.33,1,1.5244984357840805,3,5
41,C744859144,2,M,M1823072687,es_transportation,54.35,0,1.5676666552504348,7,10103
39,C1965115675,3,F,M348934600,es_transportation,6.33,0,-1.1885182396012761,9,6913
125,C564600361,2,M,M348934600,es_transportation,65.49,0,2.207064817029861,12,6913
123,C1559091388,4,F,M348934600,es_transportation,8.55,0,-1.0610977800725216,6,6913
147,C131296547,2,M,M1823072687,es_transportation,31.89,0,0.27853894308114224,10,10103
51,C438541016,1,M,M348934600,es_transportation,1.65,0,-1.457134343472705,2,6913
153,C2040640036,1,F,M1823072687,es_transportation,1.52,0,-1.464595901913578,7,10103
88,C1216919532,4,M,M855959430,es_hyper,23.24,0,-0.47917971108725904,6,220
30,C1873506157,1,M,M151143676,es_barsandrestaurants,11.68,0,-0.8022365162213234,5,196
18,C1530157952,2,F,M348934600,es_transportation,63.12,0,2.071034866992407,8,6913
129,C978637475,2,F,M1823072687,es_transportation,29.19,0,0.12356811392454878,8,10103
85,C797980818,3,M,M1823072687,es_transportation,9.2,0,-1.0237899878681564,9,10103
178,C1141481813,5,M,M1823072687,es_transportation,73.97,0,2.693788013788348,7,10103
59,C39858251,5,F,M1823072687,es_transportation,28.18,0,0.06559754449930445,7,10103
4,C296630818,3,M,M348934600,es_transportation,23.4,0,-0.20875821971125744,4,6913
69,C374053775,3,M,M1823072687,es_transportation,11.5,0,-0.8917778000680954,8,10103
78,C82079505,2,M,M1823072687,es_transportation,3.75,0,-1.33660147635091,4,10103
148,C1582152156,5,M,M1823072687,es_transportation,33.02,0,0.34339710491334635,4,10103
146,C530747890,4,F,M348934600,es_transportation,48.41,0,1.2267308311059288,6,6913
135,C535324444,2,M,M78078399,es_wellnessandbeauty,32.6,0,-0.5404292640388173,6,55
65,C638838388,2,F,M1823072687,es_transportation,23.27,0,-0.2162197781521304,8,10103
26,C860156566,2,M,M348934600,es_transportation,52.19,0,1.4436899919251598,7,6913
148,C1049957303,4,F,M348934600,es_transportation,33.84,0,0.3904623196942377,4,6913
167,C755615643,3,F,M1823072687,es_transportation,13.6,0,-0.7712449329463005,3,10103
174,C1255221015,3,F,M17379832,es_sportsandtoys,258.16,0,0.12901903601445708,4,14
75,C1980302296,1,F,M348934600,es_transportation,59.21,0,1.8466141477323028,10,6913
113,C1806256044,3,M,M348934600,es_transportation,6.87,0,-1.1575240737699575,9,6913
166,C1278181986,2,F,M348934600,es_transportation,15.13,0,-0.6834281297575641,10,6913
58,C131296547,2,M,M348934600,es_transportation,32.37,0,0.3060893127089809,10,6913
1,C1731249040,1,F,M348934600,es_transportation,46.96,0,1.1435057561884994,10,6913
99,C1113166893,5,F,M1823072687,es_transportation,22.86,0,-0.23975238554257608,3,10103
29,C2007253908,2,M,M1823072687,es_transportation,17.21,0,-0.5640431947035958,7,10103
72,C1289081546,4,F,M85975013,es_food,41.15,0,0.15421730022887012,8,915
